time,temperature,humidity,pressure,di
2019/03/18 00:00:42,20.73,33.75,1018.57,65.19
2019/03/18 00:01:38,20.77,33.5,1018.71,65.22
2019/03/18 00:02:39,20.74,33.36,1018.64,65.18
2019/03/18 00:03:39,20.7,33.73,1018.67,65.15
2019/03/18 00:04:39,20.68,33.65,1018.61,65.12
2019/03/18 00:05:41,20.66,34.17,1018.63,65.13
2019/03/18 00:06:39,20.65,33.8,1018.61,65.1
2019/03/18 00:07:39,20.64,33.72,1018.58,65.09
2019/03/18 00:08:39,20.63,33.72,1018.56,65.08
2019/03/18 00:09:40,20.63,33.83,1018.63,65.08
2019/03/18 00:10:41,20.63,33.78,1018.56,65.08
2019/03/18 00:11:39,20.64,33.86,1018.57,65.09
2019/03/18 00:12:39,20.62,33.73,1018.54,65.06
2019/03/18 00:13:40,20.64,33.69,1018.57,65.08
2019/03/18 00:14:39,20.63,33.68,1018.63,65.07
2019/03/18 00:15:41,20.61,33.55,1018.6,65.04
2019/03/18 00:16:39,20.62,33.5,1018.62,65.04
2019/03/18 00:17:39,20.59,33.57,1018.66,65.03
2019/03/18 00:18:39,20.58,33.57,1018.67,65.01
2019/03/18 00:19:39,20.56,33.61,1018.61,64.99
2019/03/18 00:20:41,20.54,33.79,1018.76,64.98
2019/03/18 00:21:40,20.54,34.12,1018.71,65.0
2019/03/18 00:22:39,20.52,34.11,1018.77,64.97
2019/03/18 00:23:39,20.51,33.95,1018.7,64.95
2019/03/18 00:24:39,20.52,33.85,1018.73,64.96
2019/03/18 00:25:41,20.5,33.9,1018.79,64.94
2019/03/18 00:26:38,20.49,34.08,1018.79,64.94
2019/03/18 00:27:38,20.5,33.85,1018.83,64.94
2019/03/18 00:28:39,20.48,33.76,1018.79,64.91
2019/03/18 00:29:39,20.45,34.36,1018.76,64.91
2019/03/18 00:30:42,20.42,33.91,1018.92,64.85
2019/03/18 00:31:39,20.47,33.56,1018.86,64.89
2019/03/18 00:32:38,20.43,33.68,1018.95,64.85
2019/03/18 00:33:39,20.38,33.68,1019.0,64.79
2019/03/18 00:34:40,20.36,33.72,1018.96,64.77
2019/03/18 00:35:41,20.35,33.62,1019.05,64.75
2019/03/18 00:36:40,20.34,33.65,1019.05,64.74
2019/03/18 00:37:39,20.34,33.77,1019.04,64.75
2019/03/18 00:38:39,20.32,33.88,1019.11,64.73
2019/03/18 00:39:39,20.3,33.77,1019.04,64.7
2019/03/18 00:40:42,20.3,33.63,1019.1,64.7
2019/03/18 00:41:39,20.31,33.65,1019.17,64.71
2019/03/18 00:42:39,20.28,33.53,1019.19,64.66
2019/03/18 00:43:39,20.26,33.67,1019.09,64.65
2019/03/18 00:44:39,20.27,34.07,1019.18,64.69
