time,temperature,humidity,pressure,di
2019/03/19 00:00:41,20.96,40.92,1017.28,65.92
2019/03/19 00:01:38,20.98,40.97,1017.31,65.94
2019/03/19 00:02:40,20.98,40.8,1017.26,65.94
2019/03/19 00:03:39,20.97,40.74,1017.24,65.91
2019/03/19 00:04:39,20.97,40.73,1017.24,65.91
2019/03/19 00:05:42,20.95,40.52,1017.26,65.88
2019/03/19 00:06:39,20.95,40.42,1017.23,65.87
2019/03/19 00:07:39,20.95,40.36,1017.28,65.87
2019/03/19 00:08:39,20.93,40.26,1017.15,65.84
2019/03/19 00:09:38,20.94,40.26,1017.22,65.85
2019/03/19 00:10:41,20.94,40.07,1017.21,65.83
2019/03/19 00:11:39,20.92,39.98,1017.15,65.8
2019/03/19 00:12:39,20.92,40.25,1017.12,65.82
2019/03/19 00:13:39,20.89,40.1,1017.16,65.78
2019/03/19 00:14:39,20.88,39.94,1017.09,65.76
2019/03/19 00:15:40,20.89,40.03,1017.07,65.77
2019/03/19 00:16:39,20.89,39.88,1017.15,65.76
2019/03/19 00:17:39,20.88,40.07,1017.14,65.77
2019/03/19 00:18:39,20.88,39.91,1017.11,65.75
2019/03/19 00:19:39,20.87,39.83,1017.12,65.73
2019/03/19 00:20:42,20.84,39.86,1017.18,65.71
2019/03/19 00:21:39,20.84,39.81,1017.09,65.7
2019/03/19 00:22:39,20.85,39.87,1017.06,65.71
2019/03/19 00:23:39,20.84,39.75,1017.08,65.7
2019/03/19 00:24:39,20.83,39.8,1017.16,65.68
2019/03/19 00:25:41,20.82,39.71,1017.14,65.67
2019/03/19 00:26:39,20.83,39.68,1017.08,65.68
2019/03/19 00:27:39,20.81,39.64,1017.07,65.65
2019/03/19 00:28:39,20.82,39.63,1017.19,65.66
2019/03/19 00:29:39,20.81,39.64,1017.16,65.66
2019/03/19 00:30:41,20.8,39.54,1017.19,65.63
2019/03/19 00:31:39,20.79,39.53,1017.25,65.62
2019/03/19 00:32:38,20.79,39.5,1017.14,65.62
2019/03/19 00:33:39,20.77,39.54,1017.22,65.59
2019/03/19 00:34:39,20.74,39.47,1017.12,65.56
2019/03/19 00:35:41,20.75,39.43,1017.07,65.56
2019/03/19 00:36:39,20.74,39.65,1017.12,65.57
2019/03/19 00:37:39,20.75,39.46,1017.07,65.57
2019/03/19 00:38:39,20.75,39.75,1017.1,65.58
2019/03/19 00:39:39,20.77,40.0,1017.12,65.63
2019/03/19 00:40:42,20.76,40.07,1017.09,65.62
2019/03/19 00:41:39,20.75,39.97,1017.08,65.6
2019/03/19 00:42:39,20.77,40.02,1017.13,65.63
2019/03/19 00:43:38,20.81,39.79,1017.02,65.66
2019/03/19 00:44:39,20.81,39.74,1017.2,65.66
2019/03/19 00:45:41,20.8,40.35,1017.16,65.68
2019/03/19 00:46:39,20.78,40.58,1017.07,65.67
2019/03/19 00:47:39,20.74,40.75,1017.03,65.63
2019/03/19 00:48:40,20.73,40.74,1017.09,65.62
2019/03/19 00:49:39,20.72,40.84,1017.08,65.62
2019/03/19 00:50:41,20.72,40.78,1017.05,65.61
2019/03/19 00:51:38,20.7,40.9,1017.05,65.6
2019/03/19 00:52:39,20.7,40.65,1016.99,65.58
2019/03/19 00:53:39,20.7,40.43,1017.04,65.57
2019/03/19 00:54:39,20.69,40.32,1017.03,65.55
2019/03/19 00:55:41,20.71,40.26,1016.95,65.57
2019/03/19 00:56:39,20.7,40.39,1016.86,65.57
2019/03/19 00:57:39,20.69,40.28,1016.97,65.54
2019/03/19 00:58:39,20.7,40.15,1016.93,65.55
2019/03/19 00:59:39,20.73,40.16,1016.94,65.59
2019/03/19 01:00:41,20.78,40.05,1016.99,65.64
2019/03/19 01:01:39,20.73,39.94,1016.99,65.58
2019/03/19 01:02:39,20.68,39.96,1016.99,65.52
2019/03/19 01:03:39,20.64,39.92,1016.92,65.47
2019/03/19 01:04:38,20.66,40.1,1017.03,65.5
2019/03/19 01:05:41,20.68,39.93,1017.02,65.52
2019/03/19 01:06:39,20.65,39.78,1016.98,65.46
2019/03/19 01:07:39,20.64,39.79,1017.05,65.46
2019/03/19 01:08:39,20.61,39.84,1017.0,65.43
2019/03/19 01:09:38,20.61,40.28,1017.0,65.45
2019/03/19 01:10:41,20.62,40.1,1016.97,65.45
2019/03/19 01:11:39,20.63,39.93,1016.9,65.46
2019/03/19 01:12:39,20.61,39.83,1016.89,65.42
2019/03/19 01:13:39,20.59,39.8,1016.92,65.4
2019/03/19 01:14:39,20.57,39.87,1016.92,65.39
2019/03/19 01:15:41,20.56,39.98,1016.87,65.38
2019/03/19 01:16:39,20.55,39.95,1016.91,65.37
2019/03/19 01:17:39,20.55,39.7,1016.91,65.35
2019/03/19 01:18:39,20.54,39.56,1016.95,65.33
2019/03/19 01:19:39,20.54,39.53,1017.0,65.33
2019/03/19 01:20:41,20.54,39.67,1016.95,65.34
2019/03/19 01:21:39,20.54,39.45,1017.0,65.32
2019/03/19 01:22:39,20.54,39.59,1016.97,65.33
2019/03/19 01:23:39,20.53,39.53,1016.98,65.32
2019/03/19 01:24:40,20.54,39.55,1016.86,65.32
2019/03/19 01:25:42,20.53,39.45,1016.96,65.31
2019/03/19 01:26:40,20.53,39.38,1016.97,65.3
2019/03/19 01:27:39,20.52,39.45,1016.96,65.3
2019/03/19 01:28:40,20.49,39.44,1016.97,65.26
2019/03/19 01:29:39,20.5,39.54,1016.98,65.28
2019/03/19 01:30:47,20.5,39.35,1016.98,65.26
2019/03/19 01:31:39,20.47,39.3,1016.96,65.23
2019/03/19 01:32:39,20.47,39.2,1016.92,65.22
