time,temperature,humidity,pressure,di
2019/03/16 00:00:41,18.75,32.56,1012.41,62.88
2019/03/16 00:01:39,18.79,32.49,1012.39,62.92
2019/03/16 00:02:40,18.78,32.53,1012.39,62.9
2019/03/16 00:03:39,18.72,32.58,1012.25,62.85
2019/03/16 00:04:39,18.67,32.69,1012.11,62.79
2019/03/16 00:05:42,18.64,32.67,1012.09,62.76
2019/03/16 00:06:40,18.64,32.74,1012.06,62.76
2019/03/16 00:07:39,18.64,32.66,1012.06,62.76
2019/03/16 00:08:39,18.64,32.69,1012.0,62.76
2019/03/16 00:09:39,18.63,32.68,1012.1,62.75
2019/03/16 00:10:41,18.64,32.69,1012.05,62.76
2019/03/16 00:11:39,18.64,32.74,1012.08,62.76
2019/03/16 00:12:39,18.63,32.72,1012.06,62.75
2019/03/16 00:13:39,18.65,32.72,1012.03,62.77
2019/03/16 00:14:40,18.7,32.66,1012.06,62.83
2019/03/16 00:15:41,18.77,32.57,1012.06,62.9
2019/03/16 00:16:38,18.8,32.46,1012.06,62.93
2019/03/16 00:17:38,18.8,32.63,1012.03,62.94
2019/03/16 00:18:39,18.77,32.53,1012.0,62.89
2019/03/16 00:19:39,18.73,32.51,1012.1,62.85
2019/03/16 00:20:41,18.67,32.68,1012.01,62.79
2019/03/16 00:21:39,18.68,32.61,1012.02,62.8
2019/03/16 00:22:39,18.65,32.8,1011.97,62.78
2019/03/16 00:23:39,18.64,32.59,1011.93,62.76
2019/03/16 00:24:39,18.63,32.54,1011.99,62.74
2019/03/16 00:25:41,18.65,32.49,1011.97,62.76
2019/03/16 00:26:39,18.65,32.75,1011.89,62.77
2019/03/16 00:27:39,18.65,32.58,1011.92,62.77
2019/03/16 00:28:39,18.64,32.51,1011.9,62.75
2019/03/16 00:29:39,18.64,32.59,1011.85,62.76
2019/03/16 00:30:40,18.67,32.52,1011.76,62.78
2019/03/16 00:31:39,18.65,32.5,1011.76,62.76
2019/03/16 00:32:39,18.65,32.44,1011.81,62.76
2019/03/16 00:33:39,18.64,32.39,1011.8,62.75
2019/03/16 00:34:39,18.64,32.36,1011.73,62.74
2019/03/16 00:35:42,18.64,32.48,1011.73,62.75
2019/03/16 00:36:39,18.64,32.57,1011.74,62.76
2019/03/16 00:37:40,18.64,32.59,1011.69,62.76
2019/03/16 00:38:39,18.65,32.49,1011.67,62.76
2019/03/16 00:39:39,18.65,32.57,1011.7,62.76
2019/03/16 00:40:41,18.65,32.58,1011.65,62.77
2019/03/16 00:41:39,18.64,32.57,1011.58,62.76
2019/03/16 00:42:39,18.64,32.47,1011.63,62.75
2019/03/16 00:43:39,18.65,32.49,1011.55,62.76
2019/03/16 00:44:39,18.66,32.63,1011.56,62.78
2019/03/16 00:45:41,18.66,32.43,1011.58,62.77
2019/03/16 00:46:39,18.64,32.46,1011.53,62.75
2019/03/16 00:47:39,18.62,32.51,1011.5,62.73
2019/03/16 00:48:40,18.63,32.54,1011.5,62.74
2019/03/16 00:49:39,18.64,32.5,1011.5,62.75
2019/03/16 00:50:41,18.63,32.56,1011.46,62.74
2019/03/16 00:51:40,18.64,32.56,1011.56,62.76
2019/03/16 00:52:40,18.64,32.69,1011.58,62.76
2019/03/16 00:53:39,18.64,32.72,1011.58,62.76
2019/03/16 00:54:39,18.64,32.8,1011.58,62.77
2019/03/16 00:55:42,18.64,32.92,1011.63,62.76
2019/03/16 00:56:39,18.63,32.98,1011.7,62.76
2019/03/16 00:57:38,18.63,32.91,1011.67,62.76
2019/03/16 00:58:45,18.65,32.79,1011.59,62.77
2019/03/16 00:59:39,18.65,32.76,1011.57,62.78
2019/03/16 01:00:41,18.66,32.63,1011.59,62.78
2019/03/16 01:01:39,18.65,32.68,1011.6,62.77
2019/03/16 01:02:39,18.65,32.67,1011.62,62.77
2019/03/16 01:03:40,18.63,32.67,1011.57,62.75
2019/03/16 01:04:39,18.63,32.71,1011.67,62.75
2019/03/16 01:05:41,18.65,32.63,1011.65,62.77
2019/03/16 01:06:39,18.63,32.76,1011.62,62.75
2019/03/16 01:07:39,18.63,32.72,1011.67,62.75
2019/03/16 01:08:39,18.64,33.28,1011.71,62.78
2019/03/16 01:09:39,18.63,33.31,1011.65,62.78
2019/03/16 01:10:40,18.63,32.93,1011.61,62.75
2019/03/16 01:11:39,18.61,33.01,1011.64,62.74
2019/03/16 01:12:38,18.6,32.93,1011.7,62.73
2019/03/16 01:13:39,18.58,32.98,1011.59,62.7
2019/03/16 01:14:39,18.61,33.17,1011.75,62.75
2019/03/16 01:15:41,18.61,32.97,1011.75,62.74
2019/03/16 01:16:39,18.62,32.88,1011.74,62.75
2019/03/16 01:17:39,18.61,32.89,1011.69,62.74
2019/03/16 01:18:39,18.61,32.82,1011.64,62.73
2019/03/16 01:19:40,18.62,32.92,1011.71,62.75
2019/03/16 01:20:42,18.6,32.83,1011.67,62.72
2019/03/16 01:21:40,18.59,32.93,1011.73,62.71
2019/03/16 01:22:39,18.61,32.82,1011.69,62.73
2019/03/16 01:23:39,18.61,32.88,1011.75,62.73
2019/03/16 01:24:38,18.63,33.21,1011.72,62.77
2019/03/16 01:25:41,18.62,33.02,1011.66,62.75
2019/03/16 01:26:39,18.61,33.58,1011.68,62.76
2019/03/16 01:27:39,18.61,32.92,1011.63,62.73
2019/03/16 01:28:38,18.59,32.93,1011.6,62.71
2019/03/16 01:29:39,18.62,32.9,1011.65,62.74
2019/03/16 01:30:41,18.64,32.81,1011.61,62.77
2019/03/16 01:31:39,18.62,32.91,1011.51,62.74
2019/03/16 01:32:39,18.59,32.93,1011.6,62.71
2019/03/16 01:33:39,18.59,32.87,1011.52,62.71
2019/03/16 01:34:40,18.6,32.82,1011.51,62.72
2019/03/16 01:35:41,18.6,32.91,1011.41,62.72
2019/03/16 01:36:39,18.59,32.9,1011.5,62.71
2019/03/16 01:37:39,18.59,32.99,1011.49,62.71
2019/03/16 01:38:39,18.59,32.96,1011.44,62.72
2019/03/16 01:39:39,18.58,32.66,1011.45,62.69
2019/03/16 01:40:40,18.62,32.88,1011.42,62.75
2019/03/16 01:41:39,18.6,32.86,1011.4,62.72
2019/03/16 01:42:39,18.59,32.94,1011.38,62.71
2019/03/16 01:43:40,18.58,32.91,1011.43,62.7
2019/03/16 01:44:39,18.57,32.86,1011.36,62.69
2019/03/16 01:45:41,18.57,32.93,1011.35,62.69
2019/03/16 01:46:40,18.57,33.12,1011.4,62.69
2019/03/16 01:47:39,18.58,33.08,1011.29,62.71
2019/03/16 01:48:39,18.6,33.07,1011.38,62.73
2019/03/16 01:49:39,18.61,33.03,1011.31,62.74
2019/03/16 01:50:41,18.63,33.16,1011.41,62.77
2019/03/16 01:51:39,18.64,32.97,1011.33,62.77
2019/03/16 01:52:40,18.65,32.98,1011.33,62.78
2019/03/16 01:53:39,18.62,32.87,1011.34,62.75
2019/03/16 01:54:39,18.62,32.49,1011.23,62.73
2019/03/16 01:55:41,18.61,32.92,1011.27,62.74
2019/03/16 01:56:40,18.62,32.83,1011.3,62.74
2019/03/16 01:57:39,18.59,33.13,1011.23,62.72
2019/03/16 01:58:39,18.59,32.8,1011.22,62.7
2019/03/16 01:59:39,18.59,32.84,1011.17,62.7
2019/03/16 02:00:41,18.6,32.89,1011.12,62.72
2019/03/16 02:01:38,18.6,32.78,1011.17,62.72
2019/03/16 02:02:39,18.58,32.82,1011.16,62.7
2019/03/16 02:03:39,18.6,32.73,1011.24,62.71
2019/03/16 02:04:39,18.59,32.81,1011.14,62.7
2019/03/16 02:05:41,18.58,32.76,1011.18,62.69
2019/03/16 02:06:39,18.56,32.85,1011.17,62.67
2019/03/16 02:07:39,18.54,32.87,1011.15,62.65
2019/03/16 02:08:38,18.55,32.8,1011.21,62.66
2019/03/16 02:09:39,18.57,32.76,1011.25,62.68
2019/03/16 02:10:41,18.61,32.8,1011.24,62.73
2019/03/16 02:11:39,18.59,32.76,1011.18,62.71
2019/03/16 02:12:39,18.58,32.54,1011.16,62.69
2019/03/16 02:13:39,18.58,32.75,1011.21,62.7
2019/03/16 02:14:39,18.59,32.81,1011.28,62.7
2019/03/16 02:15:42,18.57,32.79,1011.3,62.69
2019/03/16 02:16:38,18.56,32.84,1011.07,62.67
2019/03/16 02:17:39,18.54,32.86,1011.17,62.65
2019/03/16 02:18:38,18.54,32.84,1011.25,62.65
2019/03/16 02:19:39,18.49,32.88,1011.27,62.6
2019/03/16 02:20:41,18.48,32.9,1011.2,62.59
2019/03/16 02:21:39,18.47,32.94,1011.15,62.57
2019/03/16 02:22:39,18.46,32.98,1011.2,62.57
2019/03/16 02:23:39,18.5,32.96,1011.12,62.61
2019/03/16 02:24:39,18.52,32.96,1011.1,62.63
2019/03/16 02:25:41,18.53,32.86,1011.08,62.64
2019/03/16 02:26:39,18.53,32.96,1011.1,62.65
2019/03/16 02:27:39,18.5,32.96,1011.02,62.61
2019/03/16 02:28:39,18.5,32.28,1011.07,62.58
2019/03/16 02:29:39,18.51,32.99,1010.99,62.63
2019/03/16 02:30:41,18.5,32.96,1011.05,62.61
2019/03/16 02:31:39,18.49,32.98,1011.01,62.6
2019/03/16 02:32:39,18.48,33.0,1010.91,62.59
2019/03/16 02:33:38,18.49,32.93,1011.0,62.59
2019/03/16 02:34:39,18.49,33.02,1011.03,62.6
2019/03/16 02:35:41,18.52,33.04,1011.0,62.63
2019/03/16 02:36:39,18.5,33.07,1010.97,62.62
2019/03/16 02:37:39,18.47,33.11,1010.97,62.58
2019/03/16 02:38:40,18.47,33.15,1011.02,62.58
2019/03/16 02:39:40,18.47,33.17,1010.99,62.58
2019/03/16 02:40:42,18.45,33.19,1011.02,62.56
2019/03/16 02:41:39,18.43,33.38,1011.0,62.54
2019/03/16 02:42:39,18.43,33.28,1011.09,62.55
2019/03/16 02:43:40,18.42,33.37,1011.07,62.54
2019/03/16 02:44:39,18.41,33.35,1011.08,62.53
2019/03/16 02:45:41,18.42,33.33,1011.05,62.54
2019/03/16 02:46:38,18.44,33.31,1011.03,62.56
2019/03/16 02:47:39,18.45,33.31,1011.04,62.56
2019/03/16 02:48:40,18.45,33.31,1010.99,62.57
2019/03/16 02:49:39,18.45,34.08,1010.89,62.6
2019/03/16 02:50:41,18.43,33.77,1010.96,62.56
2019/03/16 02:51:38,18.44,33.57,1010.87,62.57
2019/03/16 02:52:39,18.43,33.74,1010.95,62.56
2019/03/16 02:53:38,18.45,33.79,1010.85,62.58
2019/03/16 02:54:39,18.45,33.73,1010.89,62.59
2019/03/16 02:55:41,18.42,33.8,1010.89,62.55
2019/03/16 02:56:39,18.4,33.86,1010.91,62.53
2019/03/16 02:57:39,18.41,33.82,1010.86,62.54
2019/03/16 02:58:40,18.43,33.82,1010.75,62.57
2019/03/16 02:59:39,18.43,33.84,1010.8,62.57
2019/03/16 03:00:41,18.4,33.99,1010.75,62.54
2019/03/16 03:01:40,18.39,33.68,1010.84,62.51
2019/03/16 03:02:39,18.38,33.76,1010.77,62.51
2019/03/16 03:03:39,18.38,33.83,1010.82,62.51
2019/03/16 03:04:40,18.37,34.01,1010.75,62.5
2019/03/16 03:05:41,18.37,33.97,1010.85,62.5
2019/03/16 03:06:39,18.36,33.82,1010.71,62.49
2019/03/16 03:07:39,18.36,33.92,1010.8,62.48
2019/03/16 03:08:40,18.37,33.84,1010.9,62.49
2019/03/16 03:09:39,18.39,33.8,1010.83,62.51
2019/03/16 03:10:40,18.39,33.73,1010.78,62.52
2019/03/16 03:11:39,18.36,33.85,1010.79,62.49
2019/03/16 03:12:39,18.35,33.83,1010.82,62.47
2019/03/16 03:13:40,18.38,33.99,1010.87,62.52
2019/03/16 03:14:39,18.39,33.89,1010.78,62.52
2019/03/16 03:15:41,18.4,33.8,1010.69,62.53
2019/03/16 03:16:40,18.38,33.96,1010.71,62.51
2019/03/16 03:17:40,18.38,33.86,1010.71,62.5
2019/03/16 03:18:40,18.39,33.86,1010.72,62.52
2019/03/16 03:19:40,18.38,34.21,1010.77,62.52
2019/03/16 03:20:42,18.41,34.07,1010.68,62.55
2019/03/16 03:21:39,18.4,34.18,1010.69,62.55
2019/03/16 03:22:39,18.38,34.28,1010.76,62.52
2019/03/16 03:23:39,18.36,34.12,1010.73,62.5
2019/03/16 03:24:39,18.34,34.12,1010.67,62.47
2019/03/16 03:25:42,18.36,34.05,1010.68,62.49
2019/03/16 03:26:39,18.37,34.1,1010.75,62.51
2019/03/16 03:27:39,18.35,34.22,1010.72,62.49
2019/03/16 03:28:39,18.34,34.0,1010.75,62.47
2019/03/16 03:29:39,18.35,34.0,1010.73,62.48
2019/03/16 03:30:40,18.35,33.94,1010.71,62.47
2019/03/16 03:31:39,18.35,34.0,1010.66,62.48
2019/03/16 03:32:39,18.33,33.96,1010.74,62.46
2019/03/16 03:33:39,18.33,34.06,1010.68,62.46
2019/03/16 03:34:39,18.34,34.06,1010.7,62.47
2019/03/16 03:35:41,18.33,34.05,1010.68,62.46
2019/03/16 03:36:39,18.34,34.27,1010.59,62.48
2019/03/16 03:37:39,18.32,33.99,1010.64,62.45
2019/03/16 03:38:40,18.28,34.0,1010.6,62.4
2019/03/16 03:39:39,18.24,34.04,1010.63,62.36
2019/03/16 03:40:41,18.24,34.15,1010.56,62.36
2019/03/16 03:41:39,18.23,34.04,1010.56,62.34
2019/03/16 03:42:39,18.21,34.1,1010.61,62.32
2019/03/16 03:43:39,18.21,34.04,1010.52,62.32
2019/03/16 03:44:39,18.19,34.1,1010.52,62.3
2019/03/16 03:45:41,18.19,34.11,1010.55,62.3
2019/03/16 03:46:38,18.19,34.24,1010.58,62.31
2019/03/16 03:47:38,18.18,34.15,1010.67,62.29
