time,temperature,humidity,pressure,di
2019/03/03 00:00:41,17.77,40.02,1017.87,62.01
2019/03/03 00:01:39,17.77,39.99,1017.9,62.01
2019/03/03 00:02:39,17.77,39.78,1017.91,62.01
2019/03/03 00:03:39,17.78,39.71,1017.84,62.01
2019/03/03 00:04:39,17.79,39.94,1017.77,62.03
2019/03/03 00:05:41,17.82,39.82,1017.81,62.07
2019/03/03 00:06:39,17.86,40.17,1017.79,62.13
2019/03/03 00:07:39,17.83,40.46,1017.82,62.1
2019/03/03 00:08:39,17.84,40.51,1017.78,62.11
2019/03/03 00:09:39,17.89,40.6,1017.76,62.18
2019/03/03 00:10:42,17.87,40.51,1017.78,62.15
2019/03/03 00:11:39,17.91,40.49,1017.77,62.2
2019/03/03 00:12:39,17.94,40.4,1017.7,62.22
2019/03/03 00:13:38,17.94,40.65,1017.82,62.24
2019/03/03 00:14:39,17.87,40.89,1017.77,62.16
2019/03/03 00:15:42,17.93,41.42,1017.83,62.25
2019/03/03 00:16:39,17.9,41.14,1017.8,62.21
2019/03/03 00:17:39,17.84,40.96,1017.83,62.13
2019/03/03 00:18:39,17.89,40.76,1017.81,62.18
2019/03/03 00:19:39,17.93,40.66,1017.88,62.23
2019/03/03 00:20:41,17.92,40.81,1017.86,62.21
2019/03/03 00:21:40,17.9,40.83,1017.82,62.19
2019/03/03 00:22:39,17.84,40.74,1017.91,62.12
2019/03/03 00:23:39,17.82,40.64,1017.91,62.1
2019/03/03 00:24:39,17.83,40.64,1017.93,62.11
2019/03/03 00:25:41,17.82,40.79,1017.8,62.1
2019/03/03 00:26:39,17.8,40.85,1017.91,62.08
2019/03/03 00:27:40,17.8,40.59,1017.92,62.07
2019/03/03 00:28:39,17.8,40.64,1017.9,62.07
2019/03/03 00:29:39,17.76,40.71,1017.97,62.03
2019/03/03 00:30:41,17.77,40.56,1017.96,62.03
2019/03/03 00:31:39,17.8,40.83,1017.87,62.07
2019/03/03 00:32:40,17.78,40.73,1017.95,62.05
2019/03/03 00:33:39,17.79,40.78,1017.91,62.06
2019/03/03 00:34:39,17.78,40.76,1017.95,62.05
2019/03/03 00:35:41,17.78,40.75,1017.95,62.05
2019/03/03 00:36:38,17.76,40.76,1017.86,62.02
2019/03/03 00:37:38,17.76,40.58,1017.92,62.02
2019/03/03 00:38:38,17.76,40.9,1017.94,62.03
2019/03/03 00:39:39,17.76,40.81,1017.92,62.03
2019/03/03 00:40:41,17.79,40.72,1017.77,62.06
2019/03/03 00:41:39,17.76,40.83,1017.91,62.03
2019/03/03 00:42:39,17.75,40.87,1017.89,62.01
2019/03/03 00:43:39,17.72,40.95,1017.92,61.98
2019/03/03 00:44:40,17.73,40.96,1017.8,61.99
2019/03/03 00:45:42,17.82,40.38,1017.8,62.08
2019/03/03 00:46:39,18.13,39.61,1017.77,62.43
2019/03/03 00:47:39,18.54,38.51,1017.81,62.88
2019/03/03 00:48:39,18.84,37.87,1017.77,63.2
2019/03/03 00:49:40,19.07,37.5,1017.79,63.46
2019/03/03 00:50:41,19.38,36.91,1017.71,63.8
2019/03/03 00:51:39,19.6,36.49,1017.75,64.04
2019/03/03 00:52:39,19.76,36.18,1017.75,64.21
2019/03/03 00:53:39,19.93,35.96,1017.72,64.4
2019/03/03 00:54:39,20.16,35.68,1017.76,64.65
2019/03/03 00:55:41,20.02,35.88,1017.78,64.49
2019/03/03 00:56:39,19.65,36.93,1017.84,64.13
2019/03/03 00:57:39,19.33,37.65,1017.81,63.78
2019/03/03 00:58:39,19.13,38.29,1017.79,63.57
2019/03/03 00:59:39,18.94,38.56,1017.79,63.36
2019/03/03 01:00:40,18.78,38.85,1017.78,63.17
2019/03/03 01:01:39,18.67,38.93,1017.82,63.06
2019/03/03 01:02:40,18.6,38.64,1017.86,62.96
2019/03/03 01:03:39,18.53,38.95,1017.84,62.89
2019/03/03 01:04:39,18.49,38.53,1017.77,62.82
2019/03/03 01:05:40,18.45,38.3,1017.84,62.77
2019/03/03 01:06:39,18.43,38.22,1017.86,62.74
2019/03/03 01:07:39,18.41,38.59,1017.91,62.73
2019/03/03 01:08:39,18.39,39.06,1017.76,62.72
2019/03/03 01:09:40,18.38,38.66,1017.72,62.7
2019/03/03 01:10:41,18.37,38.84,1017.76,62.69
2019/03/03 01:11:39,18.36,38.6,1017.82,62.67
2019/03/03 01:12:39,18.35,39.09,1017.86,62.68
2019/03/03 01:13:39,18.34,38.59,1017.81,62.65
2019/03/03 01:14:39,18.32,38.6,1017.8,62.62
2019/03/03 01:15:41,18.31,38.36,1017.79,62.6
2019/03/03 01:16:38,18.29,38.53,1017.85,62.58
2019/03/03 01:17:39,18.27,38.67,1017.77,62.57
2019/03/03 01:18:39,18.26,38.99,1017.73,62.57
2019/03/03 01:19:39,18.23,39.5,1017.76,62.55
2019/03/03 01:20:41,18.24,38.41,1017.77,62.52
2019/03/03 01:21:39,18.24,38.85,1017.63,62.53
2019/03/03 01:22:39,18.23,38.76,1017.7,62.52
2019/03/03 01:23:39,18.21,39.24,1017.61,62.51
2019/03/03 01:24:40,18.19,39.52,1017.63,62.5
2019/03/03 01:25:41,18.16,39.68,1017.58,62.47
