time,temperature,humidity,pressure,di
2019/03/01 00:00:41,18.71,41.84,1009.84,63.23
2019/03/01 00:01:39,18.71,41.88,1009.85,63.22
2019/03/01 00:02:39,18.69,41.85,1009.86,63.2
2019/03/01 00:03:39,18.65,41.99,1009.83,63.15
2019/03/01 00:04:39,18.61,42.04,1009.91,63.11
2019/03/01 00:05:42,18.58,42.06,1010.04,63.08
2019/03/01 00:06:39,18.59,42.01,1010.05,63.08
2019/03/01 00:07:39,18.63,41.88,1010.13,63.13
2019/03/01 00:08:39,18.61,41.86,1010.15,63.11
2019/03/01 00:09:45,18.55,41.92,1010.07,63.03
2019/03/01 00:10:41,18.54,41.94,1010.05,63.02
2019/03/01 00:11:39,18.52,42.01,1010.01,62.99
2019/03/01 00:12:39,18.5,42.06,1010.09,62.98
2019/03/01 00:13:39,18.48,41.94,1010.14,62.95
2019/03/01 00:14:39,18.51,42.04,1010.08,62.99
2019/03/01 00:15:42,18.51,41.9,1010.13,62.98
2019/03/01 00:16:39,18.48,41.94,1010.18,62.94
2019/03/01 00:17:40,18.51,44.25,1010.08,63.08
2019/03/01 00:18:39,18.48,50.99,1010.14,63.31
2019/03/01 00:19:39,18.5,54.74,1010.23,63.49
2019/03/01 00:20:41,18.49,59.21,1010.1,63.65
2019/03/01 00:21:40,18.5,56.96,1010.19,63.57
2019/03/01 00:22:39,18.52,57.13,1010.23,63.61
2019/03/01 00:23:40,18.48,54.02,1010.24,63.43
2019/03/01 00:24:39,18.57,52.14,1010.28,63.47
2019/03/01 00:25:41,18.63,50.7,1010.28,63.49
2019/03/01 00:26:39,18.66,49.85,1010.22,63.49
2019/03/01 00:27:39,18.64,49.49,1010.32,63.45
2019/03/01 00:28:39,18.64,48.99,1010.25,63.44
2019/03/01 00:29:38,18.61,48.76,1010.23,63.39
2019/03/01 00:30:40,18.54,48.4,1010.24,63.28
2019/03/01 00:31:39,18.48,48.29,1010.19,63.2
2019/03/01 00:32:39,18.45,48.07,1010.24,63.15
2019/03/01 00:33:40,18.44,47.6,1010.28,63.12
2019/03/01 00:34:39,18.44,47.59,1010.23,63.12
2019/03/01 00:35:41,18.47,51.42,1010.28,63.31
2019/03/01 00:36:39,18.47,62.87,1010.28,63.77
2019/03/01 00:37:39,18.51,67.94,1010.3,64.03
2019/03/01 00:38:39,18.59,66.25,1010.38,64.08
2019/03/01 00:39:39,18.68,65.37,1010.32,64.18
2019/03/01 00:40:41,18.75,64.36,1010.38,64.24
2019/03/01 00:41:39,18.79,63.51,1010.49,64.24
2019/03/01 00:42:39,18.8,63.67,1010.54,64.27
2019/03/01 00:43:39,18.8,63.15,1010.53,64.24
2019/03/01 00:44:39,18.8,61.93,1010.51,64.19
2019/03/01 00:45:40,18.77,62.29,1010.53,64.16
2019/03/01 00:46:39,18.82,62.12,1010.54,64.23
2019/03/01 00:47:39,18.78,61.69,1010.58,64.15
2019/03/01 00:48:39,18.74,61.85,1010.52,64.11
2019/03/01 00:49:39,18.79,60.68,1010.54,64.12
2019/03/01 00:50:41,18.84,59.41,1010.53,64.15
2019/03/01 00:51:39,18.82,59.02,1010.57,64.09
2019/03/01 00:52:39,18.87,58.78,1010.6,64.15
2019/03/01 00:53:39,18.92,57.97,1010.59,64.2
2019/03/01 00:54:39,18.92,57.34,1010.63,64.16
2019/03/01 00:55:42,18.89,56.82,1010.63,64.1
2019/03/01 00:56:39,18.85,56.41,1010.68,64.03
2019/03/01 00:57:38,18.79,56.17,1010.68,63.94
2019/03/01 00:58:39,18.73,55.98,1010.67,63.85
2019/03/01 00:59:39,18.74,55.6,1010.74,63.85
2019/03/01 01:00:41,18.78,55.01,1010.71,63.87
2019/03/01 01:01:39,18.72,54.85,1010.76,63.79
2019/03/01 01:02:39,18.69,54.06,1010.76,63.72
2019/03/01 01:03:39,18.67,53.96,1010.78,63.69
2019/03/01 01:04:40,18.67,53.45,1010.75,63.66
2019/03/01 01:05:41,18.68,52.96,1010.82,63.65
2019/03/01 01:06:39,18.66,52.43,1010.84,63.61
2019/03/01 01:07:38,18.71,52.27,1010.85,63.67
2019/03/01 01:08:39,18.74,51.64,1010.9,63.68
2019/03/01 01:09:38,18.69,51.35,1010.98,63.6
2019/03/01 01:10:41,18.62,51.27,1010.96,63.51
2019/03/01 01:11:39,18.6,51.34,1010.95,63.48
2019/03/01 01:12:39,18.67,50.93,1010.97,63.56
2019/03/01 01:13:39,18.64,50.7,1010.92,63.51
2019/03/01 01:14:39,18.65,50.44,1010.91,63.51
2019/03/01 01:15:42,18.68,49.93,1010.95,63.52
2019/03/01 01:16:40,18.61,49.72,1011.03,63.43
2019/03/01 01:17:40,18.6,49.72,1010.98,63.42
2019/03/01 01:18:39,18.61,49.64,1011.0,63.43
2019/03/01 01:19:39,18.6,49.65,1010.97,63.41
2019/03/01 01:20:41,18.56,49.53,1010.99,63.36
2019/03/01 01:21:39,18.49,49.72,1011.03,63.27
2019/03/01 01:22:40,18.46,49.57,1011.01,63.23
2019/03/01 01:23:39,18.48,49.59,1011.09,63.25
2019/03/01 01:24:39,18.46,49.52,1011.05,63.22
2019/03/01 01:25:41,18.45,49.23,1011.07,63.2
2019/03/01 01:26:39,18.49,49.11,1011.13,63.24
2019/03/01 01:27:38,18.46,49.0,1011.17,63.2
2019/03/01 01:28:39,18.42,49.19,1011.15,63.16
2019/03/01 01:29:39,18.41,48.89,1011.08,63.14
2019/03/01 01:30:41,18.4,48.88,1011.11,63.12
2019/03/01 01:31:39,18.39,48.78,1011.12,63.1
2019/03/01 01:32:39,18.41,48.54,1011.08,63.12
2019/03/01 01:33:40,18.42,48.41,1011.1,63.13
2019/03/01 01:34:39,18.38,48.69,1011.08,63.08
2019/03/01 01:35:41,18.37,48.3,1011.15,63.06
2019/03/01 01:36:39,18.37,48.41,1011.18,63.06
2019/03/01 01:37:38,18.32,48.56,1011.16,63.0
2019/03/01 01:38:40,18.28,48.41,1011.24,62.95
2019/03/01 01:39:40,18.29,48.3,1011.17,62.96
2019/03/01 01:40:41,18.28,48.34,1011.21,62.95
2019/03/01 01:41:40,18.28,48.22,1011.25,62.93
2019/03/01 01:42:39,18.28,48.21,1011.23,62.93
2019/03/01 01:43:39,18.26,48.23,1011.26,62.92
2019/03/01 01:44:39,18.25,48.11,1011.26,62.9
2019/03/01 01:45:41,18.22,48.01,1011.21,62.86
2019/03/01 01:46:39,18.21,48.09,1011.22,62.85
2019/03/01 01:47:39,18.22,48.36,1011.16,62.87
2019/03/01 01:48:39,18.19,48.1,1011.27,62.82
2019/03/01 01:49:39,18.2,48.39,1011.3,62.84
2019/03/01 01:50:40,18.18,48.04,1011.33,62.8
2019/03/01 01:51:39,18.18,48.23,1011.31,62.81
2019/03/01 01:52:39,18.16,48.26,1011.29,62.78
2019/03/01 01:53:38,18.13,48.39,1011.45,62.75
2019/03/01 01:54:39,18.13,48.4,1011.41,62.75
2019/03/01 01:55:41,18.14,48.2,1011.42,62.76
2019/03/01 01:56:39,18.13,48.31,1011.41,62.75
2019/03/01 01:57:39,18.12,48.58,1011.54,62.74
2019/03/01 01:58:39,18.11,48.43,1011.43,62.73
2019/03/01 01:59:40,18.13,48.3,1011.49,62.75
2019/03/01 02:00:42,18.15,48.5,1011.54,62.78
2019/03/01 02:01:39,18.12,48.49,1011.5,62.74
2019/03/01 02:02:39,18.14,48.16,1011.6,62.75
