time,temperature,humidity,pressure,di
2019/03/11 00:00:42,21.59,43.73,1005.55,66.88
2019/03/11 00:01:39,21.6,44.09,1005.46,66.92
2019/03/11 00:02:39,21.61,43.89,1005.4,66.92
2019/03/11 00:03:39,21.62,43.51,1005.39,66.9
2019/03/11 00:04:40,21.61,43.66,1005.42,66.9
2019/03/11 00:05:41,21.6,43.74,1005.5,66.89
2019/03/11 00:06:39,21.59,43.42,1005.39,66.86
2019/03/11 00:07:39,21.58,43.58,1005.37,66.86
2019/03/11 00:08:39,21.6,43.66,1005.29,66.88
2019/03/11 00:09:39,21.6,43.36,1005.19,66.87
2019/03/11 00:10:41,21.6,43.29,1005.25,66.86
2019/03/11 00:11:39,21.59,43.35,1005.17,66.86
2019/03/11 00:12:39,21.58,43.1,1005.16,66.83
2019/03/11 00:13:39,21.6,43.27,1005.13,66.86
2019/03/11 00:14:40,21.62,43.46,1005.15,66.9
2019/03/11 00:15:41,21.62,43.46,1005.17,66.9
2019/03/11 00:16:39,21.6,43.35,1005.16,66.87
2019/03/11 00:17:40,21.6,43.4,1005.08,66.86
2019/03/11 00:18:39,21.6,43.23,1005.16,66.85
2019/03/11 00:19:39,21.59,43.3,1005.09,66.85
2019/03/11 00:20:41,21.58,43.21,1005.1,66.83
2019/03/11 00:21:39,21.57,43.36,1005.09,66.83
2019/03/11 00:22:39,21.56,43.2,1005.2,66.81
2019/03/11 00:23:40,21.57,43.08,1005.14,66.81
2019/03/11 00:24:39,21.57,43.04,1005.09,66.81
2019/03/11 00:25:41,21.57,43.19,1005.05,66.81
2019/03/11 00:26:39,21.56,43.09,1004.95,66.79
2019/03/11 00:27:39,21.55,43.3,1004.92,66.8
2019/03/11 00:28:39,21.53,43.29,1004.88,66.77
2019/03/11 00:29:40,21.5,43.68,1004.92,66.77
2019/03/11 00:30:42,21.54,43.19,1004.92,66.78
2019/03/11 00:31:39,21.53,43.28,1004.91,66.78
2019/03/11 00:32:40,21.53,43.17,1004.8,66.76
2019/03/11 00:33:39,21.5,42.93,1004.81,66.71
2019/03/11 00:34:40,21.48,43.25,1004.8,66.71
2019/03/11 00:35:41,21.5,42.98,1004.7,66.72
2019/03/11 00:36:40,21.5,42.86,1004.66,66.71
2019/03/11 00:37:39,21.49,43.15,1004.53,66.72
2019/03/11 00:38:39,21.49,42.97,1004.67,66.71
2019/03/11 00:39:38,21.48,42.98,1004.52,66.7
2019/03/11 00:40:40,21.5,43.27,1004.38,66.74
2019/03/11 00:41:39,21.53,43.3,1004.42,66.77
2019/03/11 00:42:39,21.54,42.99,1004.45,66.77
2019/03/11 00:43:39,21.53,43.17,1004.38,66.77
2019/03/11 00:44:38,21.55,42.73,1004.4,66.76
2019/03/11 00:45:41,21.55,42.8,1004.44,66.77
2019/03/11 00:46:39,21.54,43.23,1004.34,66.78
2019/03/11 00:47:39,21.56,43.01,1004.42,66.79
2019/03/11 00:48:39,21.55,42.89,1004.3,66.77
2019/03/11 00:49:39,21.56,42.81,1004.32,66.78
2019/03/11 00:50:42,21.57,42.85,1004.28,66.79
2019/03/11 00:51:40,21.54,42.78,1004.31,66.75
2019/03/11 00:52:39,21.55,42.72,1004.3,66.76
2019/03/11 00:53:38,21.56,42.65,1004.29,66.77
2019/03/11 00:54:39,21.56,42.77,1004.32,66.78
2019/03/11 00:55:41,21.54,42.74,1004.33,66.74
2019/03/11 00:56:39,21.52,42.63,1004.36,66.72
2019/03/11 00:57:39,21.51,42.52,1004.38,66.7
2019/03/11 00:58:39,21.52,42.71,1004.36,66.72
2019/03/11 00:59:40,21.49,42.59,1004.39,66.68
2019/03/11 01:00:41,21.46,42.6,1004.31,66.64
2019/03/11 01:01:39,21.42,42.53,1004.22,66.59
2019/03/11 01:02:38,21.4,42.92,1004.24,66.59
2019/03/11 01:03:39,21.42,42.6,1004.22,66.59
2019/03/11 01:04:40,21.41,42.79,1004.07,66.59
2019/03/11 01:05:41,21.41,42.82,1004.04,66.59
2019/03/11 01:06:39,21.4,42.8,1004.01,66.59
2019/03/11 01:07:39,21.4,42.9,1004.0,66.59
2019/03/11 01:08:39,21.42,42.77,1004.03,66.6
2019/03/11 01:09:39,21.4,42.77,1004.0,66.58
2019/03/11 01:10:42,21.37,42.93,1004.12,66.56
2019/03/11 01:11:40,21.35,42.92,1004.1,66.53
2019/03/11 01:12:39,21.33,42.82,1004.01,66.49
2019/03/11 01:13:39,21.34,42.92,1004.03,66.51
2019/03/11 01:14:38,21.36,42.96,1004.09,66.54
2019/03/11 01:15:41,21.36,43.18,1004.04,66.56
2019/03/11 01:16:39,21.33,42.94,1004.09,66.5
2019/03/11 01:17:39,21.31,42.84,1003.91,66.48
2019/03/11 01:18:39,21.32,42.78,1003.92,66.49
2019/03/11 01:19:39,21.37,42.78,1003.85,66.55
2019/03/11 01:20:41,21.4,43.53,1003.81,66.63
2019/03/11 01:21:39,21.4,43.38,1003.81,66.62
2019/03/11 01:22:39,21.4,42.95,1003.73,66.59
2019/03/11 01:23:39,21.37,42.42,1003.74,66.52
2019/03/11 01:24:39,21.34,42.57,1003.64,66.5
2019/03/11 01:25:41,21.35,42.15,1003.62,66.47
2019/03/11 01:26:39,21.34,42.13,1003.57,66.46
2019/03/11 01:27:39,21.31,42.1,1003.53,66.43
2019/03/11 01:28:39,21.32,42.38,1003.54,66.45
2019/03/11 01:29:39,21.34,42.41,1003.63,66.48
2019/03/11 01:30:40,21.34,42.48,1003.52,66.48
2019/03/11 01:31:39,21.33,42.51,1003.51,66.48
2019/03/11 01:32:40,21.33,42.91,1003.45,66.5
2019/03/11 01:33:39,21.33,42.84,1003.35,66.5
2019/03/11 01:34:39,21.36,42.56,1003.29,66.51
2019/03/11 01:35:41,21.39,42.88,1003.27,66.58
2019/03/11 01:36:39,21.38,42.41,1003.25,66.54
2019/03/11 01:37:39,21.36,42.66,1003.23,66.52
2019/03/11 01:38:39,21.34,42.93,1003.15,66.52
2019/03/11 01:39:39,21.33,42.66,1003.13,66.48
2019/03/11 01:40:41,21.32,42.95,1003.01,66.5
2019/03/11 01:41:39,21.31,42.56,1003.02,66.46
2019/03/11 01:42:40,21.32,42.43,1002.88,66.46
2019/03/11 01:43:39,21.31,42.4,1002.86,66.44
2019/03/11 01:44:40,21.27,42.55,1002.76,66.4
2019/03/11 01:45:41,21.3,42.6,1002.81,66.44
2019/03/11 01:46:39,21.29,42.41,1002.74,66.42
2019/03/11 01:47:39,21.31,42.54,1002.76,66.46
2019/03/11 01:48:39,21.29,42.47,1002.66,66.42
2019/03/11 01:49:39,21.29,42.4,1002.63,66.42
2019/03/11 01:50:41,21.26,42.71,1002.48,66.41
2019/03/11 01:51:40,21.28,42.63,1002.54,66.42
2019/03/11 01:52:39,21.26,42.44,1002.54,66.39
2019/03/11 01:53:39,21.26,42.79,1002.54,66.41
2019/03/11 01:54:39,21.25,42.44,1002.54,66.37
2019/03/11 01:55:41,21.25,42.33,1002.54,66.36
2019/03/11 01:56:39,21.23,42.39,1002.56,66.34
2019/03/11 01:57:40,21.23,42.58,1002.53,66.35
2019/03/11 01:58:39,21.26,42.3,1002.54,66.38
2019/03/11 01:59:39,21.27,42.37,1002.47,66.39
2019/03/11 02:00:42,21.25,42.45,1002.41,66.37
2019/03/11 02:01:39,21.23,42.3,1002.43,66.34
2019/03/11 02:02:39,21.27,42.33,1002.39,66.39
2019/03/11 02:03:39,21.26,42.36,1002.26,66.38
2019/03/11 02:04:39,21.23,42.45,1002.18,66.35
2019/03/11 02:05:41,21.21,42.46,1002.1,66.32
2019/03/11 02:06:39,21.21,42.32,1002.02,66.31
2019/03/11 02:07:39,21.22,42.49,1002.02,66.34
2019/03/11 02:08:39,21.2,42.35,1002.03,66.3
2019/03/11 02:09:39,21.22,42.46,1001.96,66.34
2019/03/11 02:10:41,21.22,42.44,1001.96,66.34
2019/03/11 02:11:38,21.2,42.54,1001.97,66.31
2019/03/11 02:12:40,21.17,43.78,1001.82,66.37
2019/03/11 02:13:39,21.18,42.98,1001.78,66.32
2019/03/11 02:14:38,21.16,43.11,1001.78,66.31
2019/03/11 02:15:41,21.16,42.92,1001.7,66.3
2019/03/11 02:16:39,21.14,42.93,1001.69,66.27
2019/03/11 02:17:40,21.12,43.08,1001.65,66.25
2019/03/11 02:18:39,21.13,42.85,1001.62,66.26
2019/03/11 02:19:39,21.13,42.89,1001.62,66.25
2019/03/11 02:20:41,21.12,42.84,1001.6,66.24
2019/03/11 02:21:39,21.11,42.72,1001.48,66.22
2019/03/11 02:22:39,21.1,42.95,1001.35,66.22
2019/03/11 02:23:39,21.08,43.04,1001.26,66.2
2019/03/11 02:24:40,21.06,43.05,1001.23,66.17
2019/03/11 02:25:41,21.05,43.16,1001.17,66.18
2019/03/11 02:26:38,21.07,42.96,1001.09,66.18
2019/03/11 02:27:39,21.09,42.8,1001.12,66.2
2019/03/11 02:28:39,21.07,42.76,1001.09,66.17
2019/03/11 02:29:39,21.07,42.74,1001.09,66.17
2019/03/11 02:30:41,21.06,43.18,1001.1,66.18
2019/03/11 02:31:39,21.07,43.22,1001.09,66.2
2019/03/11 02:32:39,21.08,43.04,1001.08,66.2
2019/03/11 02:33:38,21.04,43.21,1001.04,66.16
2019/03/11 02:34:39,21.03,42.87,1001.05,66.13
2019/03/11 02:35:40,21.03,42.91,1001.05,66.13
2019/03/11 02:36:39,21.0,42.85,1000.92,66.09
2019/03/11 02:37:38,20.99,43.07,1000.95,66.09
2019/03/11 02:38:39,20.99,43.84,1000.95,66.14
2019/03/11 02:39:39,21.01,43.41,1000.91,66.14
2019/03/11 02:40:41,21.0,43.52,1000.87,66.14
2019/03/11 02:41:40,21.0,43.39,1000.75,66.12
2019/03/11 02:42:39,20.99,43.12,1000.66,66.09
2019/03/11 02:43:39,20.98,43.05,1000.75,66.08
2019/03/11 02:44:39,20.98,43.2,1000.61,66.09
2019/03/11 02:45:41,20.99,42.97,1000.52,66.08
2019/03/11 02:46:39,20.98,43.32,1000.57,66.1
2019/03/11 02:47:39,21.0,43.49,1000.59,66.13
2019/03/11 02:48:39,21.01,43.52,1000.49,66.15
2019/03/11 02:49:39,21.02,43.16,1000.53,66.14
2019/03/11 02:50:41,21.04,43.11,1000.5,66.15
2019/03/11 02:51:39,21.03,43.09,1000.48,66.14
2019/03/11 02:52:40,21.01,42.89,1000.45,66.1
2019/03/11 02:53:39,21.01,42.96,1000.37,66.11
2019/03/11 02:54:39,21.01,43.07,1000.37,66.11
2019/03/11 02:55:40,21.0,43.01,1000.27,66.1
2019/03/11 02:56:39,20.98,42.96,1000.19,66.07
2019/03/11 02:57:39,20.99,42.86,1000.18,66.08
2019/03/11 02:58:39,20.99,42.77,1000.12,66.07
2019/03/11 02:59:39,21.0,43.06,999.96,66.11
2019/03/11 03:00:42,21.0,43.0,999.93,66.1
2019/03/11 03:01:40,20.99,43.05,999.88,66.09
2019/03/11 03:02:40,20.98,42.77,999.81,66.06
2019/03/11 03:03:39,20.96,42.68,999.81,66.03
2019/03/11 03:04:39,20.96,42.7,999.84,66.03
2019/03/11 03:05:42,20.96,42.6,999.64,66.02
2019/03/11 03:06:39,20.95,42.64,999.53,66.02
2019/03/11 03:07:40,20.94,42.75,999.58,66.01
2019/03/11 03:08:39,20.95,42.75,999.56,66.03
2019/03/11 03:09:39,20.94,42.54,999.58,65.99
2019/03/11 03:10:41,20.92,42.71,999.55,65.98
2019/03/11 03:11:39,20.91,42.55,999.43,65.96
2019/03/11 03:12:39,20.92,43.12,999.31,66.01
2019/03/11 03:13:39,20.93,43.06,999.11,66.01
2019/03/11 03:14:39,20.93,42.58,999.09,65.98
2019/03/11 03:15:41,20.94,42.92,999.08,66.02
2019/03/11 03:16:39,20.93,42.71,999.09,66.0
2019/03/11 03:17:39,20.94,42.7,998.98,66.01
2019/03/11 03:18:39,20.95,42.75,998.91,66.02
2019/03/11 03:19:40,20.95,42.84,998.85,66.02
2019/03/11 03:20:41,20.94,42.96,998.76,66.03
2019/03/11 03:21:39,20.91,43.9,998.79,66.05
2019/03/11 03:22:40,20.91,43.55,998.78,66.02
2019/03/11 03:23:39,20.9,43.75,998.85,66.02
2019/03/11 03:24:39,20.87,43.74,998.83,65.99
2019/03/11 03:25:40,20.85,43.49,998.72,65.95
2019/03/11 03:26:39,20.83,43.61,998.82,65.93
2019/03/11 03:27:39,20.81,44.06,998.78,65.93
2019/03/11 03:28:40,20.81,44.06,998.67,65.93
2019/03/11 03:29:39,20.81,43.92,998.67,65.92
2019/03/11 03:30:41,20.81,43.81,998.68,65.92
2019/03/11 03:31:39,20.78,43.48,998.67,65.85
2019/03/11 03:32:38,20.77,43.71,998.61,65.86
2019/03/11 03:33:39,20.78,43.77,998.59,65.87
