time,temperature,humidity,pressure,di
2019/03/13 00:00:41,21.12,42.08,1004.63,66.19
2019/03/13 00:01:39,21.1,42.02,1004.78,66.16
2019/03/13 00:02:39,21.08,42.3,1004.74,66.15
2019/03/13 00:03:39,21.06,42.01,1004.77,66.11
2019/03/13 00:04:39,21.07,41.92,1004.72,66.11
2019/03/13 00:05:41,21.06,42.09,1004.76,66.11
2019/03/13 00:06:39,21.04,41.95,1004.73,66.08
2019/03/13 00:07:39,21.04,41.85,1004.7,66.07
2019/03/13 00:08:39,21.03,41.86,1004.74,66.06
2019/03/13 00:09:39,21.01,41.84,1004.65,66.03
2019/03/13 00:10:41,21.0,41.93,1004.77,66.03
2019/03/13 00:11:39,20.97,42.13,1004.72,66.01
2019/03/13 00:12:39,20.97,42.29,1004.72,66.02
2019/03/13 00:13:39,20.97,42.18,1004.66,66.01
2019/03/13 00:14:39,20.97,42.15,1004.66,66.01
2019/03/13 00:15:41,20.96,42.05,1004.63,65.99
2019/03/13 00:16:39,20.95,42.01,1004.6,65.97
2019/03/13 00:17:40,20.94,41.99,1004.65,65.96
2019/03/13 00:18:39,20.93,41.96,1004.68,65.94
2019/03/13 00:19:39,20.93,41.87,1004.65,65.94
2019/03/13 00:20:41,20.91,41.91,1004.69,65.92
2019/03/13 00:21:39,20.91,41.91,1004.62,65.92
2019/03/13 00:22:39,20.9,41.94,1004.65,65.91
2019/03/13 00:23:39,20.89,41.96,1004.64,65.9
2019/03/13 00:24:39,20.88,42.16,1004.62,65.89
2019/03/13 00:25:41,20.88,41.86,1004.57,65.88
2019/03/13 00:26:39,20.87,41.88,1004.6,65.86
2019/03/13 00:27:40,20.86,42.98,1004.58,65.92
2019/03/13 00:28:39,20.88,43.0,1004.59,65.95
2019/03/13 00:29:39,20.88,42.42,1004.59,65.91
2019/03/13 00:30:41,20.88,42.4,1004.62,65.91
2019/03/13 00:31:38,20.87,42.59,1004.56,65.92
2019/03/13 00:32:39,20.91,42.49,1004.56,65.95
2019/03/13 00:33:39,20.92,42.22,1004.53,65.95
2019/03/13 00:34:39,20.94,42.27,1004.58,65.98
2019/03/13 00:35:41,20.93,42.3,1004.51,65.97
2019/03/13 00:36:38,20.94,42.4,1004.56,65.98
2019/03/13 00:37:39,20.93,42.23,1004.59,65.96
2019/03/13 00:38:39,20.94,42.12,1004.61,65.97
2019/03/13 00:39:40,20.95,42.15,1004.58,65.98
2019/03/13 00:40:41,20.92,42.09,1004.53,65.95
2019/03/13 00:41:39,20.88,42.24,1004.54,65.9
2019/03/13 00:42:40,20.88,42.03,1004.57,65.89
2019/03/13 00:43:39,20.89,42.05,1004.53,65.9
2019/03/13 00:44:39,20.89,41.99,1004.53,65.9
2019/03/13 00:45:41,20.9,41.92,1004.52,65.9
2019/03/13 00:46:39,20.86,41.89,1004.48,65.85
2019/03/13 00:47:39,20.84,41.97,1004.44,65.83
2019/03/13 00:48:40,20.83,42.12,1004.54,65.84
2019/03/13 00:49:40,20.86,42.31,1004.53,65.88
2019/03/13 00:50:41,20.88,42.1,1004.46,65.89
2019/03/13 00:51:40,20.9,42.07,1004.54,65.91
2019/03/13 00:52:39,20.89,42.26,1004.53,65.91
2019/03/13 00:53:40,20.88,42.19,1004.51,65.9
2019/03/13 00:54:39,20.87,42.07,1004.55,65.88
2019/03/13 00:55:41,20.87,42.26,1004.5,65.89
