time,temperature,humidity,pressure,di
2019/03/07 00:00:42,18.11,49.4,1006.94,62.76
2019/03/07 00:01:39,18.09,49.36,1006.86,62.74
2019/03/07 00:02:39,18.09,49.67,1006.86,62.74
2019/03/07 00:03:39,18.1,49.54,1006.98,62.75
2019/03/07 00:04:40,18.12,49.32,1006.75,62.77
2019/03/07 00:05:42,18.14,49.33,1006.9,62.8
2019/03/07 00:06:40,18.12,49.54,1006.85,62.78
2019/03/07 00:07:39,18.12,49.43,1006.76,62.78
2019/03/07 00:08:39,18.12,49.68,1006.76,62.79
2019/03/07 00:09:40,18.12,49.53,1006.65,62.78
2019/03/07 00:10:41,18.14,49.2,1006.65,62.79
2019/03/07 00:11:39,18.16,49.39,1006.6,62.82
2019/03/07 00:12:39,18.14,49.05,1006.55,62.79
2019/03/07 00:13:39,18.12,49.37,1006.62,62.78
2019/03/07 00:14:39,18.08,49.37,1006.58,62.72
2019/03/07 00:15:41,18.09,49.4,1006.55,62.74
2019/03/07 00:16:39,18.1,49.08,1006.59,62.74
2019/03/07 00:17:40,18.11,49.49,1006.58,62.77
2019/03/07 00:18:39,18.12,49.18,1006.49,62.77
2019/03/07 00:19:39,18.11,49.37,1006.58,62.76
2019/03/07 00:20:42,18.09,49.42,1006.59,62.73
2019/03/07 00:21:39,18.09,49.1,1006.57,62.73
2019/03/07 00:22:40,18.1,49.18,1006.62,62.74
2019/03/07 00:23:40,18.14,49.17,1006.68,62.79
2019/03/07 00:24:38,18.13,49.34,1006.64,62.79
2019/03/07 00:25:41,18.1,49.26,1006.58,62.74
2019/03/07 00:26:40,18.1,49.22,1006.58,62.74
2019/03/07 00:27:39,18.09,49.42,1006.56,62.73
2019/03/07 00:28:38,18.11,49.38,1006.53,62.76
2019/03/07 00:29:38,18.09,49.3,1006.41,62.73
2019/03/07 00:30:41,18.1,49.11,1006.38,62.74
2019/03/07 00:31:39,18.11,49.46,1006.25,62.76
2019/03/07 00:32:39,18.11,49.32,1006.34,62.76
2019/03/07 00:33:39,18.14,49.68,1006.28,62.81
2019/03/07 00:34:39,18.13,49.14,1006.35,62.78
2019/03/07 00:35:41,18.15,49.09,1006.22,62.8
2019/03/07 00:36:39,18.16,49.2,1006.26,62.81
2019/03/07 00:37:38,18.18,48.82,1006.33,62.83
2019/03/07 00:38:39,18.17,48.99,1006.36,62.83
2019/03/07 00:39:39,18.15,49.0,1006.3,62.8
2019/03/07 00:40:41,18.13,49.05,1006.4,62.78
2019/03/07 00:41:39,18.15,49.11,1006.38,62.81
2019/03/07 00:42:38,18.14,49.44,1006.36,62.8
2019/03/07 00:43:39,18.15,49.47,1006.35,62.82
2019/03/07 00:44:39,18.13,49.34,1006.32,62.79
2019/03/07 00:45:41,18.13,49.72,1006.24,62.8
2019/03/07 00:46:40,18.13,49.38,1006.24,62.79
2019/03/07 00:47:39,18.15,49.38,1006.27,62.82
2019/03/07 00:48:39,18.14,49.5,1006.18,62.81
2019/03/07 00:49:39,18.15,49.47,1006.14,62.82
2019/03/07 00:50:41,18.12,49.53,1006.11,62.77
2019/03/07 00:51:38,18.16,49.51,1006.02,62.83
2019/03/07 00:52:39,18.16,49.27,1006.05,62.82
2019/03/07 00:53:40,18.17,49.21,1006.1,62.84
2019/03/07 00:54:39,18.17,49.26,1005.99,62.84
