time,temperature,humidity,pressure,di
2019/03/05 00:00:41,18.6,45.31,1008.53,63.24
2019/03/05 00:01:39,18.6,45.38,1008.66,63.24
2019/03/05 00:02:39,18.58,45.24,1008.63,63.21
2019/03/05 00:03:39,18.56,45.5,1008.62,63.19
2019/03/05 00:04:39,18.58,45.62,1008.62,63.22
2019/03/05 00:05:41,18.56,45.29,1008.57,63.18
2019/03/05 00:06:39,18.55,45.33,1008.66,63.17
2019/03/05 00:07:39,18.52,45.31,1008.6,63.13
2019/03/05 00:08:39,18.5,45.48,1008.71,63.12
2019/03/05 00:09:38,18.49,45.43,1008.61,63.1
2019/03/05 00:10:42,18.51,45.45,1008.64,63.13
2019/03/05 00:11:39,18.5,45.13,1008.6,63.1
2019/03/05 00:12:39,18.45,45.33,1008.75,63.05
2019/03/05 00:13:39,18.43,45.64,1008.72,63.03
2019/03/05 00:14:39,18.45,45.35,1008.75,63.05
2019/03/05 00:15:41,18.42,45.35,1008.84,63.01
2019/03/05 00:16:39,18.45,45.24,1008.83,63.04
2019/03/05 00:17:39,18.44,45.26,1008.79,63.03
2019/03/05 00:18:39,18.42,45.64,1008.86,63.02
2019/03/05 00:19:39,18.36,45.62,1008.89,62.94
2019/03/05 00:20:41,18.36,45.49,1008.91,62.93
2019/03/05 00:21:40,18.35,45.54,1008.9,62.93
2019/03/05 00:22:39,18.33,45.56,1008.98,62.9
2019/03/05 00:23:39,18.33,45.8,1008.97,62.91
2019/03/05 00:24:39,18.29,45.93,1008.99,62.87
2019/03/05 00:25:41,18.34,45.52,1008.99,62.91
2019/03/05 00:26:39,18.34,45.13,1008.99,62.9
2019/03/05 00:27:39,18.3,45.07,1009.03,62.85
2019/03/05 00:28:39,18.29,45.31,1009.04,62.84
2019/03/05 00:29:39,18.28,45.46,1009.0,62.84
2019/03/05 00:30:42,18.26,45.6,1008.96,62.82
2019/03/05 00:31:39,18.27,45.61,1009.03,62.82
2019/03/05 00:32:38,18.26,45.66,1009.1,62.82
2019/03/05 00:33:39,18.21,45.56,1009.08,62.74
2019/03/05 00:34:39,18.23,45.41,1009.04,62.76
2019/03/05 00:35:40,18.24,45.45,1009.09,62.78
2019/03/05 00:36:39,18.21,45.39,1009.14,62.74
2019/03/05 00:37:40,18.19,45.31,1009.13,62.71
2019/03/05 00:38:39,18.18,45.65,1009.14,62.71
2019/03/05 00:39:39,18.18,45.49,1009.15,62.71
2019/03/05 00:40:41,18.17,45.41,1009.24,62.69
2019/03/05 00:41:39,18.17,45.44,1009.1,62.7
