time,temperature,humidity,pressure,di
2019/03/02 00:00:41,20.11,41.17,1015.57,64.9
2019/03/02 00:01:40,20.09,40.65,1015.48,64.85
2019/03/02 00:02:39,20.07,40.96,1015.5,64.84
2019/03/02 00:03:39,20.07,41.16,1015.65,64.85
2019/03/02 00:04:39,20.03,41.07,1015.66,64.79
2019/03/02 00:05:41,20.01,41.06,1015.6,64.77
2019/03/02 00:06:39,20.01,41.41,1015.59,64.79
2019/03/02 00:07:39,20.01,40.79,1015.52,64.75
2019/03/02 00:08:39,19.97,41.4,1015.54,64.74
2019/03/02 00:09:39,19.97,41.0,1015.53,64.71
2019/03/02 00:10:41,19.93,41.46,1015.47,64.69
2019/03/02 00:11:39,19.9,41.3,1015.58,64.65
2019/03/02 00:12:39,19.9,41.43,1015.61,64.66
2019/03/02 00:13:39,19.9,41.18,1015.58,64.64
2019/03/02 00:14:38,19.88,42.32,1015.55,64.68
2019/03/02 00:15:41,19.83,42.53,1015.56,64.62
2019/03/02 00:16:39,19.83,42.23,1015.62,64.61
2019/03/02 00:17:39,19.77,42.71,1015.58,64.57
2019/03/02 00:18:39,19.75,42.9,1015.65,64.55
2019/03/02 00:19:39,19.76,42.57,1015.68,64.54
2019/03/02 00:20:40,19.75,42.13,1015.62,64.51
2019/03/02 00:21:39,19.72,41.97,1015.65,64.47
2019/03/02 00:22:39,19.72,42.5,1015.65,64.49
2019/03/02 00:23:40,19.73,42.25,1015.77,64.49
2019/03/02 00:24:39,19.74,42.46,1015.79,64.52
2019/03/02 00:25:41,19.7,42.63,1015.78,64.48
2019/03/02 00:26:39,19.68,42.67,1015.69,64.45
2019/03/02 00:27:39,19.68,42.49,1015.74,64.44
2019/03/02 00:28:39,19.64,43.26,1015.7,64.43
2019/03/02 00:29:39,19.62,42.97,1015.69,64.39
2019/03/02 00:30:42,19.63,42.95,1015.71,64.4
2019/03/02 00:31:39,19.64,43.05,1015.78,64.42
2019/03/02 00:32:39,19.63,42.69,1015.82,64.39
2019/03/02 00:33:39,19.62,43.03,1015.85,64.4
2019/03/02 00:34:40,19.58,43.11,1015.79,64.36
2019/03/02 00:35:41,19.57,43.05,1015.87,64.34
2019/03/02 00:36:39,19.57,42.9,1015.85,64.33
2019/03/02 00:37:38,19.55,43.08,1015.87,64.31
2019/03/02 00:38:38,19.51,43.22,1015.88,64.27
2019/03/02 00:39:38,19.51,42.97,1015.93,64.26
2019/03/02 00:40:41,19.53,43.28,1015.84,64.3
2019/03/02 00:41:40,19.57,43.0,1015.86,64.34
2019/03/02 00:42:39,19.51,43.13,1015.89,64.27
2019/03/02 00:43:39,19.48,42.98,1015.84,64.23
2019/03/02 00:44:39,19.45,42.66,1015.89,64.17
2019/03/02 00:45:41,19.48,42.15,1015.94,64.19
2019/03/02 00:46:40,19.5,41.86,1015.91,64.19
2019/03/02 00:47:39,19.5,41.86,1016.02,64.19
2019/03/02 00:48:39,19.44,42.24,1015.87,64.14
2019/03/02 00:49:38,19.42,42.2,1015.88,64.11
2019/03/02 00:50:41,19.41,42.21,1015.97,64.1
2019/03/02 00:51:39,19.42,42.13,1016.0,64.11
2019/03/02 00:52:39,19.42,41.73,1015.95,64.09
2019/03/02 00:53:39,19.42,41.86,1015.96,64.09
2019/03/02 00:54:39,19.42,42.03,1015.94,64.1
2019/03/02 00:55:41,19.39,41.93,1015.94,64.06
2019/03/02 00:56:39,19.38,42.03,1016.0,64.05
2019/03/02 00:57:39,19.37,41.76,1015.97,64.03
2019/03/02 00:58:39,19.35,42.06,1015.93,64.01
2019/03/02 00:59:39,19.35,42.5,1015.9,64.04
2019/03/02 01:00:41,19.33,42.97,1016.0,64.03
2019/03/02 01:01:39,19.29,42.63,1015.99,63.97
2019/03/02 01:02:39,19.28,42.77,1015.92,63.97
2019/03/02 01:03:39,19.27,42.95,1015.9,63.96
2019/03/02 01:04:38,19.29,42.79,1015.96,63.97
2019/03/02 01:05:41,19.3,42.6,1015.92,63.98
2019/03/02 01:06:39,19.28,42.52,1015.86,63.95
2019/03/02 01:07:39,19.28,42.33,1015.97,63.94
2019/03/02 01:08:39,19.27,42.99,1016.0,63.96
2019/03/02 01:09:40,19.25,43.01,1016.02,63.94
2019/03/02 01:10:41,19.23,43.0,1016.04,63.91
2019/03/02 01:11:39,19.21,42.86,1016.06,63.88
2019/03/02 01:12:39,19.2,42.61,1015.94,63.85
2019/03/02 01:13:39,19.22,42.56,1016.06,63.88
2019/03/02 01:14:39,19.2,42.52,1016.05,63.86
2019/03/02 01:15:41,19.15,42.5,1016.09,63.79
2019/03/02 01:16:39,19.12,42.71,1016.1,63.77
2019/03/02 01:17:39,19.12,43.04,1016.12,63.78
2019/03/02 01:18:39,19.14,42.55,1016.15,63.78
2019/03/02 01:19:39,19.15,42.51,1016.09,63.79
2019/03/02 01:20:41,19.13,42.79,1016.14,63.78
2019/03/02 01:21:39,19.13,42.5,1016.09,63.77
2019/03/02 01:22:38,19.1,42.88,1016.04,63.75
2019/03/02 01:23:39,19.16,42.72,1016.16,63.81
2019/03/02 01:24:40,19.13,42.54,1016.11,63.77
2019/03/02 01:25:41,19.12,42.17,1016.12,63.74
2019/03/02 01:26:39,19.12,42.1,1016.07,63.74
2019/03/02 01:27:40,19.11,42.21,1016.07,63.72
2019/03/02 01:28:39,19.09,42.29,1016.12,63.7
2019/03/02 01:29:39,19.05,42.43,1016.19,63.67
2019/03/02 01:30:41,19.02,42.87,1016.24,63.64
2019/03/02 01:31:39,19.01,42.55,1016.18,63.62
2019/03/02 01:32:39,18.99,42.48,1016.22,63.59
2019/03/02 01:33:39,18.98,42.38,1016.15,63.57
2019/03/02 01:34:39,19.0,42.06,1016.26,63.58
2019/03/02 01:35:41,19.0,42.35,1016.22,63.6
2019/03/02 01:36:39,18.97,42.39,1016.19,63.57
2019/03/02 01:37:39,18.98,42.0,1016.21,63.56
2019/03/02 01:38:39,18.97,42.19,1016.14,63.56
2019/03/02 01:39:39,18.97,41.98,1016.19,63.55
2019/03/02 01:40:41,18.94,42.22,1016.13,63.52
2019/03/02 01:41:40,18.92,42.22,1016.2,63.49
2019/03/02 01:42:39,18.93,42.24,1016.22,63.5
2019/03/02 01:43:39,18.91,42.51,1016.08,63.49
2019/03/02 01:44:39,18.9,42.61,1016.22,63.48
2019/03/02 01:45:41,18.92,42.5,1016.2,63.5
2019/03/02 01:46:40,18.91,42.42,1016.11,63.49
2019/03/02 01:47:39,18.89,42.21,1016.11,63.46
2019/03/02 01:48:39,18.88,42.45,1016.29,63.45
2019/03/02 01:49:39,18.87,41.96,1016.22,63.42
2019/03/02 01:50:41,18.84,42.34,1016.07,63.4
2019/03/02 01:51:39,18.83,42.42,1016.03,63.39
2019/03/02 01:52:39,18.83,42.26,1016.13,63.38
2019/03/02 01:53:39,18.84,42.42,1016.07,63.4
2019/03/02 01:54:39,18.82,42.55,1016.09,63.38
2019/03/02 01:55:41,18.81,42.56,1016.08,63.38
2019/03/02 01:56:39,18.8,42.6,1015.98,63.36
2019/03/02 01:57:39,18.8,42.65,1016.0,63.36
2019/03/02 01:58:39,18.78,42.62,1015.96,63.33
2019/03/02 01:59:40,18.77,42.55,1015.96,63.33
2019/03/02 02:00:41,18.79,42.62,1015.93,63.35
2019/03/02 02:01:39,18.79,42.35,1016.01,63.34
2019/03/02 02:02:39,18.77,42.3,1015.95,63.31
2019/03/02 02:03:39,18.73,42.34,1015.86,63.27
2019/03/02 02:04:39,18.71,42.42,1015.86,63.25
2019/03/02 02:05:41,18.7,42.38,1015.87,63.24
2019/03/02 02:06:39,18.68,42.45,1015.91,63.21
2019/03/02 02:07:38,18.67,42.33,1015.84,63.19
2019/03/02 02:08:40,18.64,42.6,1015.93,63.17
2019/03/02 02:09:39,18.63,42.35,1015.94,63.15
2019/03/02 02:10:41,18.63,42.14,1015.91,63.14
2019/03/02 02:11:39,18.63,42.25,1015.78,63.15
2019/03/02 02:12:39,18.62,42.31,1015.78,63.13
2019/03/02 02:13:39,18.61,42.29,1015.88,63.12
2019/03/02 02:14:39,18.59,42.37,1015.73,63.1
2019/03/02 02:15:41,18.57,42.34,1015.86,63.08
2019/03/02 02:16:39,18.58,42.38,1015.82,63.08
2019/03/02 02:17:39,18.56,42.18,1015.74,63.06
2019/03/02 02:18:39,18.56,42.33,1015.87,63.06
2019/03/02 02:19:39,18.52,42.58,1015.75,63.02
2019/03/02 02:20:41,18.54,42.44,1015.83,63.04
2019/03/02 02:21:38,18.53,42.5,1015.82,63.03
2019/03/02 02:22:39,18.54,42.37,1015.78,63.04
2019/03/02 02:23:39,18.55,42.1,1015.79,63.04
2019/03/02 02:24:39,18.53,42.11,1015.74,63.02
2019/03/02 02:25:41,18.54,42.07,1015.76,63.03
2019/03/02 02:26:39,18.49,42.5,1015.74,62.98
2019/03/02 02:27:39,18.49,42.34,1015.67,62.98
2019/03/02 02:28:39,18.47,42.44,1015.72,62.96
2019/03/02 02:29:39,18.48,42.37,1015.73,62.96
2019/03/02 02:30:40,18.48,42.66,1015.73,62.98
2019/03/02 02:31:39,18.49,42.53,1015.7,62.98
2019/03/02 02:32:39,18.47,42.42,1015.69,62.96
2019/03/02 02:33:39,18.46,42.43,1015.73,62.94
2019/03/02 02:34:39,18.45,42.52,1015.67,62.93
2019/03/02 02:35:41,18.45,42.4,1015.67,62.92
2019/03/02 02:36:39,18.44,42.63,1015.61,62.93
2019/03/02 02:37:39,18.43,42.28,1015.7,62.9
2019/03/02 02:38:39,18.41,42.69,1015.75,62.89
2019/03/02 02:39:39,18.38,43.13,1015.69,62.87
2019/03/02 02:40:41,18.4,43.13,1015.72,62.89
2019/03/02 02:41:40,18.39,43.63,1015.73,62.9
2019/03/02 02:42:39,18.4,43.34,1015.7,62.9
2019/03/02 02:43:39,18.36,43.62,1015.66,62.87
2019/03/02 02:44:38,18.4,43.8,1015.76,62.92
2019/03/02 02:45:41,18.41,43.37,1015.69,62.91
2019/03/02 02:46:39,18.4,43.32,1015.68,62.9
2019/03/02 02:47:39,18.39,43.01,1015.77,62.88
2019/03/02 02:48:39,18.36,43.12,1015.77,62.85
2019/03/02 02:49:39,18.36,42.88,1015.69,62.84
2019/03/02 02:50:41,18.36,43.12,1015.74,62.85
2019/03/02 02:51:39,18.34,43.36,1015.71,62.83
2019/03/02 02:52:39,18.31,43.17,1015.76,62.79
2019/03/02 02:53:40,18.3,43.22,1015.69,62.78
2019/03/02 02:54:39,18.3,43.17,1015.69,62.77
2019/03/02 02:55:41,18.29,43.25,1015.64,62.76
2019/03/02 02:56:38,18.3,43.18,1015.75,62.77
2019/03/02 02:57:39,18.29,43.13,1015.68,62.76
2019/03/02 02:58:38,18.3,42.97,1015.67,62.77
2019/03/02 02:59:39,18.28,43.37,1015.65,62.75
2019/03/02 03:00:41,18.27,43.37,1015.77,62.74
2019/03/02 03:01:39,18.23,43.45,1015.73,62.7
2019/03/02 03:02:40,18.25,43.25,1015.76,62.71
2019/03/02 03:03:39,18.27,43.18,1015.77,62.73
2019/03/02 03:04:39,18.24,43.21,1015.7,62.7
2019/03/02 03:05:40,18.26,42.95,1015.77,62.71
2019/03/02 03:06:39,18.25,42.71,1015.71,62.69
2019/03/02 03:07:39,18.21,42.96,1015.69,62.65
2019/03/02 03:08:39,18.21,42.98,1015.72,62.65
2019/03/02 03:09:39,18.23,42.71,1015.63,62.67
2019/03/02 03:10:41,18.2,42.74,1015.68,62.63
2019/03/02 03:11:39,18.18,42.78,1015.65,62.61
2019/03/02 03:12:39,18.18,42.74,1015.74,62.6
2019/03/02 03:13:39,18.17,42.77,1015.66,62.6
2019/03/02 03:14:39,18.17,43.08,1015.71,62.61
2019/03/02 03:15:41,18.16,43.06,1015.72,62.6
2019/03/02 03:16:39,18.17,42.78,1015.67,62.59
2019/03/02 03:17:39,18.15,42.97,1015.65,62.58
2019/03/02 03:18:39,18.16,43.06,1015.72,62.6
2019/03/02 03:19:39,18.13,43.12,1015.77,62.56
2019/03/02 03:20:41,18.13,43.22,1015.69,62.56
2019/03/02 03:21:39,18.13,43.2,1015.71,62.56
2019/03/02 03:22:39,18.12,43.11,1015.7,62.55
2019/03/02 03:23:39,18.11,42.78,1015.77,62.52
2019/03/02 03:24:39,18.12,42.79,1015.78,62.53
2019/03/02 03:25:42,18.1,42.8,1015.8,62.51
2019/03/02 03:26:39,18.11,42.95,1015.74,62.53
2019/03/02 03:27:39,18.1,42.74,1015.77,62.5
2019/03/02 03:28:39,18.08,42.73,1015.82,62.48
2019/03/02 03:29:38,18.07,43.06,1015.78,62.48
2019/03/02 03:30:41,18.07,42.78,1015.83,62.47
2019/03/02 03:31:39,18.1,43.37,1015.78,62.53
2019/03/02 03:32:40,18.11,43.47,1015.74,62.55
2019/03/02 03:33:39,18.09,42.45,1015.81,62.49
2019/03/02 03:34:39,18.07,42.69,1015.75,62.47
2019/03/02 03:35:40,18.09,42.93,1015.87,62.5
